"journal-article-10.2307_41158494-ngram1.txt","\"She lives where she is not\"—Duplication of Self through the Public Eye and Ida-Entity in Gertrude Stein's \"Ida\""
"journal-article-10.2307_41157775-ngram1.txt","\"'Playing' Nazis,\" \"mirroring evil\": Die Amerikanisierung des Holocausts und neue Formen seiner Repräsentation"
"journal-article-10.2307_41157562-ngram1.txt","Die 60er Jahre im satirischen Spiegel: Jules Feiffers \"Little Murders\""
"journal-article-10.2307_41158723-ngram1.txt","A Blue Note on Black American Literary Criticism and the Blues"
"journal-article-10.2307_41158452-ngram1.txt","Cultural Studies and Americanization"
"journal-article-10.2307_41158183-ngram1.txt","Hearing, Seeing, and Writing Thelonious Monk: Toward a Theory of Changing Iconotexts"
"journal-article-10.2307_41158239-ngram1.txt","Interpreters of Transnationalism: South Asian American Women Writers"
"journal-article-10.2307_41157247-ngram1.txt","journal-article-10.2307_41157247-ngram1.txt"
"journal-article-10.2307_41158073-ngram1.txt","The Politics of the Strong Trope: Rape and the Feminist Debate in the United States"
"journal-article-10.2307_41157701-ngram1.txt","\"Unpremeditated Music\": Thoreaus avantgardistische Vorstöße in eine Neudefinition von Musik"
"journal-article-10.2307_41158117-ngram1.txt","The End of German-American Relations ... \"as we know them\""
"journal-article-10.2307_41158449-ngram1.txt","The 'Cultural Turn' in German and American Historiography"
"journal-article-10.2307_41158072-ngram1.txt","\"The silent majority is beginning to speak and we beg the officials to listen\": Die amerikanische Debatte um Kriegsverbrechen in Vietnam"
"journal-article-10.2307_43485840-ngram1.txt","Ralph Waldo Emerson and the Dual Economy of Recognition"
"journal-article-10.2307_41157969-ngram1.txt","\"Gone, but not forgotten\"—But Almost: The German Heritage of Arkansas"
"journal-article-10.2307_43486795-ngram1.txt","The Presence of Hart Crane in Samuel R. Delany's \"Atlantis: Model 1924\""
"journal-article-10.2307_41157566-ngram1.txt","Paradise Now oder Apocalypse Now? Utopie, Apokalypse und das Absurde im amerikanischen Theater der 60er Jahre"
"journal-article-10.2307_41158217-ngram1.txt","Imperial Gestures in Portrayals of U.S. Culture as a 'Universal Culture'"
"journal-article-10.2307_23317637-ngram1.txt","Chronologically Gifted? 'Old Age' in American Culture"
"journal-article-10.2307_41157438-ngram1.txt","\"Hitler Nevertheless Won the War\": Lewis Mumford's 'Germany' and American Idealism"
"journal-article-10.2307_41157869-ngram1.txt","\"Feast of Fools\": German-American Carnival as a Medium of Identity Formation, 1854-1914"
"journal-article-10.2307_44071882-ngram1.txt","The United States—South Africa—Germany: Reflections on a Triangular Transnational Relationship"
"journal-article-10.2307_43486807-ngram1.txt","California 'Zen': Buddhist Spirituality Made in America"
"journal-article-10.2307_41157644-ngram1.txt","Theodore Roosevelt und das europäische Gleichgewicht (1901-1909)"
"journal-article-10.2307_41157971-ngram1.txt","\"The Varieties of Human Experience\": Sexual Intimacy, Heredity, and Emotional Conflict in Gertrude Stein's Early Work"
"journal-article-10.2307_41158497-ngram1.txt","The Return of the Imperial Presidency? The President, Congress, and U.S. Foreign Policy after 11 September 2001"
"journal-article-10.2307_23509429-ngram1.txt","\"Out there in the Asylum\": Physical, Mental, and Structural Space in Grant Morrison and Dave McKean's \"Arkham Asylum: A Serious House on Serious Earth\""
"journal-article-10.2307_41157793-ngram1.txt","Race as International Identity? 'Miscegenation' in the U.S. Occupation of Japan and Beyond"
"journal-article-10.2307_41157373-ngram1.txt","Batman — An American Mr. Hyde?"
"journal-article-10.2307_41157872-ngram1.txt","\"Americans All\": The United States, the Nazi Menace, and the Construction of a Pan-American Identity"
"journal-article-10.2307_44071849-ngram1.txt","A Medieval Crusader in Twentieth-Century New Orleans: John Kennedy Toole's \"A Confederacy of Dunces\""
"journal-article-10.2307_41158480-ngram1.txt","More Trouble with Diversity: Re-Dressing Poverty, Masking Class in Middlebrow Success Fiction"
"journal-article-10.2307_44071883-ngram1.txt","The Daughters of Africa and Transatlantic Racial Kinship: Cecilia Lilian Tshabalala and the Women's Club Movement, 1912-1943"
"journal-article-10.2307_23509428-ngram1.txt","Marvel Comics' Frankenstein: A Case Study in the Media of Serial Figures"
"journal-article-10.2307_41158171-ngram1.txt","Rape, Republicanism, and Representation: Founding the Nation in Early American Women's Drama and Selected Visual Representations"
"journal-article-10.2307_41157461-ngram1.txt","William Faulkner at the End of the Century"
"journal-article-10.2307_41157889-ngram1.txt","Between Faith and Unbelief: Ralph Waldo Emerson on Man and God"
"journal-article-10.2307_41158091-ngram1.txt","Tracking Frado: The Challenge of Harriet E. Wilson's \"Our Nig\" to Nineteenth-Century Conventions of Writing Womanhood"
"journal-article-10.2307_41157607-ngram1.txt","In the Mix: Hearing the Souls of Black Folk"
"journal-article-10.2307_41157646-ngram1.txt","From History to Communal Narrative: The Merging of Cultural Paradigms in \"Their Eyes Were Watching God\""
"journal-article-10.2307_41158200-ngram1.txt","Deutsch, Dutch, Double Dutch: Authentic and Artificial German-American Dialects"
"journal-article-10.2307_41158285-ngram1.txt","The Hybrid Art of Fashion Photography: American Photographers in Post-World War II Europe"
"journal-article-10.2307_41157748-ngram1.txt","Nabokov's Memory at Play: \"Look at the Harlequins!\""
"journal-article-10.2307_41157825-ngram1.txt","\"Hammered out of Artillery Shells\": The Discourse of Trauma in Vietnam Veterans' Poetry"
"journal-article-10.2307_41158303-ngram1.txt","\"The American Democrat\" Reads \"Democracy in America\": Cooper and Tocqueville in the Transatlantic Hall of Mirrors"
"journal-article-10.2307_41158339-ngram1.txt","Justice Story's \"Prigg\" Decision and the Defeat of Freedom"
"journal-article-10.2307_41157684-ngram1.txt","The United States in Regional Orders: \"Pax Americana\" as an Analytical Concept"
"journal-article-10.2307_44071850-ngram1.txt","Who Needs American Studies? Globalization, Nationalism, and the Future of Area Studies"
"journal-article-10.2307_41157560-ngram1.txt","Theater als kollektive Therapie: Jean-Claude van Itallies \"The Serpent\""
"journal-article-10.2307_41158448-ngram1.txt","German Scholarship on American Constitutional History"
"journal-article-10.2307_41158428-ngram1.txt","Myth, Symbol, and American Studies Methodology: The Post-National Persistence of the Humanities"
"journal-article-10.2307_41157564-ngram1.txt","Allegory and Iconography in African American Drama of the Sixties: Imamu Amiri Baraka's \"Dutchman\" and Alice Childress's \"Wine in the Wilderness\""
"journal-article-10.2307_41157668-ngram1.txt","\"No Commodity Is Quite So Strange As This Thing Called Cultural Exchange\": The Foreign Politics of American Pop Culture Hegemony"
"journal-article-10.2307_41158095-ngram1.txt","Icons of Insult: German and Italian Prisoners of War in African American Letters during World War II"
"journal-article-10.2307_41158483-ngram1.txt","Facing Poverty: Towards a Theory of Articulation"
"journal-article-10.2307_41158137-ngram1.txt","journal-article-10.2307_41158137-ngram1.txt"
"journal-article-10.2307_41157606-ngram1.txt","Jazz, Time, and Narrativity"
"journal-article-10.2307_41157874-ngram1.txt","German American Women's Clubs—Constructing Women's Roles and Ethnic Identity"
"journal-article-10.2307_41157968-ngram1.txt","Public History and National Identity in the United States"
"journal-article-10.2307_41157458-ngram1.txt","Discursive Killings: Intertextuality, Aestheticization, and Death in Nabokov's \"Lolita\""
"journal-article-10.2307_41157604-ngram1.txt","The Historical Origins of Afrocentrism"
"journal-article-10.2307_41157649-ngram1.txt","Fredric Jameson's American Neo-Marxism and the Dialectics of Totality and Difference"
"journal-article-10.2307_43485877-ngram1.txt","Introduction: Back to the Future, or: Why Pragmatism, Why Now?"
"journal-article-10.2307_43486810-ngram1.txt","Usable Pasts, Possible Futures: The German Association for American Studies at Sixty"
"journal-article-10.2307_43485881-ngram1.txt","\"The bread of life is better than any soufflé\": Wallace Stevens's Poetics and the Extraordinary Ordinary"
"journal-article-10.2307_23509447-ngram1.txt","Collectivity in Trouble: Writing on HIV/AIDS by Susan Sontag and Sarah Schulman"
"journal-article-10.2307_41158120-ngram1.txt","Refigurations of American Studies: On Transnationalizing the United States"
"journal-article-10.2307_41158312-ngram1.txt","journal-article-10.2307_41158312-ngram1.txt"
"journal-article-10.2307_41157348-ngram1.txt","Introduction: Media and Cultural Memory"
"journal-article-10.2307_41158317-ngram1.txt","\"Writing in 'that other space\"': Digital Storytelling and the Scholarship of Teaching in American Studies"
"journal-article-10.2307_41158344-ngram1.txt","America as a Delusive Model—Tocqueville on Religion"
"journal-article-10.2307_41157354-ngram1.txt","Interrogations of Cinematic Norms: Avant-Garde Film, History, and Mnemonic Practices"
"journal-article-10.2307_41157427-ngram1.txt","Thomas Jefferson in the 1990s"
"journal-article-10.2307_41158118-ngram1.txt","You Can't Hide Your Love Forever: Popular Culture and the German Americanist"
"journal-article-10.2307_41158469-ngram1.txt","Adaptation as Reception: How a Transnational Analysis of Hollywood Films Can Renew the Literature-to-Film Debates"
"journal-article-10.2307_41158398-ngram1.txt","\"A common ear/for our deep gossip\": Selfhood and Friendship in the Poetry of Allen Ginsberg and Frank O'Hara"
"journal-article-10.2307_43485860-ngram1.txt","\"Not White, Not Quite\": Irish American Identities in the U.S. Census and in Ann Patchett's Novel \"Run\""
"journal-article-10.2307_23509461-ngram1.txt","American Studies as Media and Visual Culture Studies: Observations on a Revitalized Research Tradition"
"journal-article-10.2307_41158196-ngram1.txt","\"A Record of Life and a Poem of Sentiments\": Japanese Immigrant \"Senryu,\" 1929-1945"
"journal-article-10.2307_41157399-ngram1.txt","\"Bring me the sunset in a cup\": The Experience of the Sublime as a Source of Poetic Inspiration in Dickinson's Poetry"
"journal-article-10.2307_41158343-ngram1.txt","Once Upon a Time in America—Tocqueville on the Beginning of the End of History"
"journal-article-10.2307_43485901-ngram1.txt","Early American Studies Now: A Polemic from Literary Studies"
"journal-article-10.2307_41157301-ngram1.txt","The Declaration of Independence: From Philadelphia to Gettysburg to Birmingham"
"journal-article-10.2307_43486797-ngram1.txt","War as a Form of \"Apotheosis\": The Militarization of the USA and Don DeLillo's \"End Zone\""
"journal-article-10.2307_41158259-ngram1.txt","\"Marked Severities\": The Debate over Torture during America's Conquest of the Philippines, 1899-1902"
"journal-article-10.2307_43486805-ngram1.txt","Opening a Market for Missions: American Evangelicals and the Re-Christianization of Europe, 1945-1985"
"journal-article-10.2307_41157370-ngram1.txt","Valuing Technology: John Dewey's Instrumental Approach to Cultural Criticism"
"journal-article-10.2307_41158359-ngram1.txt","Nations, Regions, and Mid-Nineteenth-Century Texas: History in \"On the Long Tide\" and \"Caballero\""
"journal-article-10.2307_43485880-ngram1.txt","Crime, Guilt, and Subjectivity in Dreiser, Mead, and Lacan"
"journal-article-10.2307_41157774-ngram1.txt","\"Beyond this point, everything turns to prose\": Paul Auster's Writing between Poetry and Prose"
"journal-article-10.2307_43485859-ngram1.txt","A Mysterious Heart: 'Passing' and the Narrative Enigma in Faulkner's \"Light in August\" and \"Absalom, Absalom!\""
"journal-article-10.2307_43485920-ngram1.txt","Visualizing Hunger in a 'City of Plenty': Bread Line Iconographies in the Aftermath of the 1906 San Francisco Earthquake and Fire"
"journal-article-10.2307_23509450-ngram1.txt","Review Symposium"
"journal-article-10.2307_41157771-ngram1.txt","Thinking in Search of a Language: Pragmatism and the Muted Middle Voice"
"journal-article-10.2307_41158305-ngram1.txt","The Other West Side Story: Urbanization and the Arts Meet at Lincoln Center"
"journal-article-10.2307_43485846-ngram1.txt","Fiction and the Struggle for Recognition"
"journal-article-10.2307_41157625-ngram1.txt","Gay Drama / Queer Performance?"
"journal-article-10.2307_41157708-ngram1.txt","journal-article-10.2307_41157708-ngram1.txt"
"journal-article-10.2307_41157870-ngram1.txt","Regional Cooperation or Clash of Cultures? The United States, Southeast Asia, and the 'Pacific Century' 1985-1997"
"journal-article-10.2307_41158070-ngram1.txt","Gewalt in den USA der 1960er und 1970er Jahre: Eine Einleitung"
"journal-article-10.2307_41158319-ngram1.txt","Our 'Favorite American'—Teaching Michael Moore"
"journal-article-10.2307_41158413-ngram1.txt","Colonizing Consciousness: \"Race,\" Pictorial Epistemology, and Toni Morrison's \"Jazz\""
"journal-article-10.2307_43485879-ngram1.txt","Cognitive Style and Perceptual Skill in the Realism of Thomas Eakins: Pragmatism, Cognitive Science, and Art"
"journal-article-10.2307_43486799-ngram1.txt","Barack Obama's Landscapes: The Unfolding Road as Metaphor of American Unity"
"journal-article-10.2307_41158181-ngram1.txt","Texts, Commodities, and Genteel Factory Girls: The Textile Mill as a Feminine Space in Antebellum American Literature"
"journal-article-10.2307_23509446-ngram1.txt","Teaching and Editing at World's End: Collective Trauma and Individual Witness in American Holocaust Poetry"
"journal-article-10.2307_41158320-ngram1.txt","Close Reading and Wide Reading: Teaching Literature and Cultural History in a Unit on Philip K. Dick's \"Minority Report\""
"journal-article-10.2307_41158466-ngram1.txt","Architecture, Writing, and Vulnerable Signification in Herman Melville's \"I and My Chimney\""
"journal-article-10.2307_43486804-ngram1.txt","'Selling Soap and Salvation': Billy Graham's Consumer Rhetoric in Germany and the United States in the 1950s"
"journal-article-10.2307_41158356-ngram1.txt","Herman Melville's \"Benito Cereno,\" Inter-American Relations, and Literary Pan-Americanism"
"journal-article-10.2307_41158481-ngram1.txt","The Embarrassment of Naturalism: Feeling Structure in Frank Norris's \"McTeague\""
"journal-article-10.2307_41158184-ngram1.txt","The Presidential Election of 2004 in Financial Retrospective"
"journal-article-10.2307_41158283-ngram1.txt","The Düsseldorf Academy of Art, Emanuel Leutze, and German-American Transatlantic Exchange in the Mid-Nineteenth Century"
"journal-article-10.2307_41158451-ngram1.txt","Transnational Perspectives on the History of Racism in North America"
"journal-article-10.2307_43486803-ngram1.txt","Introduction: Religion and the Marketplace"
"journal-article-10.2307_41157561-ngram1.txt","Vom modernen Theater der Dissonanz: Satire in experimentellen amerikanischen Dramen der sechziger Jahre"
"journal-article-10.2307_41157699-ngram1.txt","\"Of the Coming of John [and Jane]\": African American Intellectuals in Europe, 1888-1938"
"journal-article-10.2307_41158372-ngram1.txt","'From Language to Life is Just Four Letters': Self-Referentiality vs. the Reference of Self in Richard Powers's \"Galatea 2.2\""
"journal-article-10.2307_41158447-ngram1.txt","German Research on German Migration to the United States"
"journal-article-10.2307_43485899-ngram1.txt","American Modernism on Display: Tourism and Literary Form in the Works Progress Administration's Guide Series"
"journal-article-10.2307_41157559-ngram1.txt","Formen paradoxer Kommunikation: Edward Albees \"The Zoo Story\" im Kontext der (Gegen-)Kultur der sechziger Jahre"
"journal-article-10.2307_41158162-ngram1.txt","Recent German Publications in American History—Part II"
"journal-article-10.2307_41158371-ngram1.txt","Amy Lowell's Peasant Dance: Transcribing Primitivism in \"Stravinsky's Three Pieces 'Grotesques,' for String Quartet\""
"journal-article-10.2307_23509443-ngram1.txt","Love Is Not a Game: Waning American Power and the End of Neoliberalism in Peter Mountford's \"A Young Man's Guide to Late Capitalism\""
"journal-article-10.2307_23509456-ngram1.txt","'Capturing' Immigrant Children: The Issue of Americanization in Photographs by Augustus F. Sherman and Lewis W. Hine"
"journal-article-10.2307_41157685-ngram1.txt","The Hegemon and the Demon: US Nuclear Learning \"vis-à-vis\" North Korea"
"journal-article-10.2307_44071887-ngram1.txt","Spotlights: Nelson Mandela's Ambivalent View of the United States"
"journal-article-10.2307_23509548-ngram1.txt","Recent Political and Cultural Interpretations of Transcendentalism: A Pragmatist Critique"
"journal-article-10.2307_41157727-ngram1.txt","Economies of Memory: Trafficking in Blood, Body Parts, and Crossblood Ancestors"
"journal-article-10.2307_41158484-ngram1.txt","New World Poor through an Old World Lens: Charlie Chaplin's Engagement with Poverty"
"journal-article-10.2307_41157396-ngram1.txt","Seen from a Distance: Moments of Negativity in the American Sublime (Tocqueville, Bryant, Emerson)"
"journal-article-10.2307_41157757-ngram1.txt","journal-article-10.2307_41157757-ngram1.txt"
"journal-article-10.2307_41158496-ngram1.txt","Cosmographie Metafiction in Sesshu Foster's \"Atomik Aztex\""
"journal-article-10.2307_41157265-ngram1.txt","The Urban Crusade: Race, Culture and Power in the American South since 1945"
"journal-article-10.2307_41157891-ngram1.txt","Indecent Ingénues: David Belasco's and Mae West's Delegitimization and Refashioning of American Melodrama"
"journal-article-10.2307_41158092-ngram1.txt","\"The Gospel of Whiteness\": Whiteness in African American Literature"
"journal-article-10.2307_41158286-ngram1.txt","\"Irony is a Cheap Shot\": Robert Altman, Luis Buñuel, and the Maneuvers of Comic Deconstruction"
"journal-article-10.2307_43485919-ngram1.txt","Epidemic Iconographies: Toward a Disease Aesthetics of the Destructive Sublime"
"journal-article-10.2307_41158719-ngram1.txt","The Visual Harlem Renaissance; or, Winold Reiss in Mexico"
"journal-article-10.2307_43485841-ngram1.txt","Cinematic Shocks: Recognition, Aesthetic Experience, and Phenomenology"
"journal-article-10.2307_41157679-ngram1.txt","Introduction: The US Hegemon in the 'American Century.' The State of the Art and the German Contributions"
"journal-article-10.2307_41157930-ngram1.txt","Vision, Intermediality, and Spectatorship in \"Mrs. Dalloway\" and \"The Hours\""
"journal-article-10.2307_41158396-ngram1.txt","Strategies of Textual Subversion in Herman Melville's \"Israel Potter\""
"journal-article-10.2307_41157450-ngram1.txt","journal-article-10.2307_41157450-ngram1.txt"
"journal-article-10.2307_41158234-ngram1.txt","Introduction"
"journal-article-10.2307_23317683-ngram1.txt","\"We need Martin more than ever\": Interview with Cornel West on Martin Luther King, Jr., August 2011"
"journal-article-10.2307_23509434-ngram1.txt","Graphic Novels as a Teaching Tool in High School and University English as a Foreign Language (EFL) Classrooms"
"journal-article-10.2307_41158412-ngram1.txt","The Deep Surface of Lily Bart: Visual Economies and Commodity Culture in Wharton and Dreiser"
"journal-article-10.2307_41157424-ngram1.txt","\"I got them all\": (De-) Constructing Masculinity through Violence in Sam Peckinpah's \"Straw Dogs\""
"journal-article-10.2307_41157922-ngram1.txt","journal-article-10.2307_41157922-ngram1.txt"
"journal-article-10.2307_41158161-ngram1.txt","journal-article-10.2307_41158161-ngram1.txt"
